#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
21.90,36.00,10,1.2,-45.887248,170.354522,2023-06-17 02:11:44,23.65,74.57,-4311.90,
21.90,36.00,10,1.2,-45.887248,170.354522,2023-06-17 02:11:44,23.78,74.81,-4314.58,
21.90,36.00,10,1.2,-45.887248,170.354522,2023-06-17 02:11:44,23.81,74.85,-4314.59,
21.90,36.00,10,1.2,-45.887248,170.354522,2023-06-17 02:11:44,23.83,74.89,-4316.14,
21.90,36.00,9,1.0,-45.886543,170.354476,2023-06-17 02:11:59,23.83,74.90,-4317.08,
22.00,37.00,9,1.0,-45.886543,170.354476,2023-06-17 02:11:59,23.90,75.01,-4322.40,
22.00,36.00,9,1.0,-45.886543,170.354476,2023-06-17 02:11:59,23.83,74.89,-4323.07,
22.00,36.00,9,1.0,-45.886543,170.354476,2023-06-17 02:11:59,23.85,74.94,-4320.15,
22.00,36.00,9,1.0,-45.886543,170.354476,2023-06-17 02:11:59,23.87,74.97,-4320.62,
22.00,36.00,9,1.0,-45.886543,170.354476,2023-06-17 02:11:59,23.87,74.96,-4320.81,
22.00,36.00,9,1.0,-45.886543,170.354476,2023-06-17 02:11:59,23.88,74.99,-4321.01,
22.10,35.00,9,1.0,-45.886543,170.354476,2023-06-17 02:11:59,23.91,75.04,-4321.31,
22.10,36.00,9,1.0,-45.884357,170.353683,2023-06-17 02:12:24,23.93,75.07,-4320.78,
22.10,36.00,9,1.0,-45.883754,170.353317,2023-06-17 02:12:30,24.01,75.23,-4319.45,
22.10,37.00,9,1.0,-45.883754,170.353317,2023-06-17 02:12:30,24.00,75.20,-4318.13,
22.20,36.00,9,1.0,-45.883754,170.353317,2023-06-17 02:12:30,24.00,75.20,-4317.93,
22.20,36.00,10,1.0,-45.882457,170.352569,2023-06-17 02:12:43,24.02,75.23,-4318.03,
22.20,35.00,10,1.0,-45.881881,170.352218,2023-06-17 02:12:50,24.05,75.29,-4324.19,
22.20,35.00,10,1.0,-45.881881,170.352218,2023-06-17 02:12:50,24.05,75.29,-4324.19,
22.20,35.00,10,1.0,-45.881881,170.352218,2023-06-17 02:12:50,24.05,75.29,-4324.19,
22.20,36.00,10,1.0,-45.881774,170.352157,2023-06-17 02:12:53,24.10,75.39,-4324.66,
22.20,36.00,10,1.0,-45.881774,170.352157,2023-06-17 02:12:53,24.10,75.39,-4324.66,
22.20,36.00,10,1.0,-45.881774,170.352157,2023-06-17 02:12:53,24.10,75.39,-4324.66,
22.20,36.00,10,1.0,-45.881774,170.352157,2023-06-17 02:12:53,24.12,75.42,-4324.13,
22.20,36.00,10,1.0,-45.881774,170.352157,2023-06-17 02:12:53,24.16,75.48,-4323.02,
22.30,36.00,10,1.0,-45.881774,170.352157,2023-06-17 02:12:53,24.16,75.48,-4322.96,
22.30,36.00,10,1.0,-45.881774,170.352157,2023-06-17 02:12:53,24.17,75.50,-4322.43,
22.30,36.00,10,1.0,-45.881774,170.352157,2023-06-17 02:12:53,24.17,75.50,-4321.83,
22.30,35.00,10,1.0,-45.881774,170.352157,2023-06-17 02:12:53,24.17,75.51,-4322.65,
22.30,35.00,10,1.0,-45.881774,170.352157,2023-06-17 02:12:53,24.16,75.49,-4321.66,
22.30,35.00,10,1.0,-45.881774,170.352157,2023-06-17 02:12:53,24.17,75.51,-4322.84,
22.30,35.00,10,1.0,-45.881774,170.352157,2023-06-17 02:12:53,24.21,75.58,-4322.59,
22.30,35.00,10,1.0,-45.881774,170.352157,2023-06-17 02:12:53,24.20,75.56,-4323.42,
22.30,35.00,10,1.0,-45.880001,170.351119,2023-06-17 02:13:19,24.22,75.59,-4323.24,
22.40,36.00,10,1.0,-45.880001,170.351119,2023-06-17 02:13:19,24.30,75.74,-4323.31,
22.50,36.00,10,1.0,-45.880001,170.351119,2023-06-17 02:13:19,24.29,75.72,-4322.29,
22.50,35.00,10,1.0,-45.878456,170.350234,2070-01-00 02:13:37,24.31,75.75,-4322.77,
22.50,35.00,10,1.0,-45.878456,170.350234,2070-01-00 02:13:37,24.30,75.74,-4323.21,
22.50,35.00,10,1.0,-45.878456,170.350234,2070-01-00 02:13:37,24.30,75.74,-4322.39,
22.50,35.00,10,1.0,-45.878093,170.350021,2070-01-00 02:13:41,24.31,75.76,-4323.14,
22.50,35.00,10,1.0,-45.878002,170.349960,2023-06-17 02:13:42,24.31,75.76,-4322.67,
22.50,35.00,10,1.0,-45.878002,170.349960,2023-06-17 02:13:42,24.31,75.76,-4323.47,
22.50,35.00,10,1.0,-45.878002,170.349960,2023-06-17 02:13:42,24.35,75.83,-4323.34,
22.60,35.00,10,1.0,-45.878002,170.349960,2023-06-17 02:13:42,24.39,75.90,-4321.75,
22.60,34.00,9,1.2,-45.875972,170.348785,2023-06-17 02:14:08,24.39,75.91,-4321.42,
22.60,34.00,9,1.2,-45.875972,170.348785,2023-06-17 02:14:08,24.39,75.91,-4322.25,
22.60,34.00,9,1.2,-45.875972,170.348785,2023-06-17 02:14:08,24.43,75.98,-4322.87,
22.60,34.00,9,1.2,-45.875972,170.348785,2023-06-17 02:14:08,24.43,75.98,-4323.32,
22.60,35.00,9,1.2,-45.874797,170.348114,2023-06-17 02:14:24,24.49,76.08,-4322.73,
22.60,35.00,9,1.1,-45.874797,170.348114,2023-06-17 02:14:24,24.50,76.09,-4322.39,
22.60,35.00,9,1.1,-45.874797,170.348114,2023-06-17 02:14:24,24.50,76.09,-4322.39,
22.70,34.00,10,1.0,-45.874004,170.347503,2023-06-17 02:14:38,24.27,75.69,-4319.69,
22.60,34.00,10,1.0,-45.874004,170.347503,2023-06-17 02:14:38,24.21,75.58,-4319.29,
22.60,34.00,10,1.0,-45.874004,170.347503,2023-06-17 02:14:38,24.13,75.43,-4319.45,
22.60,34.00,10,1.0,-45.874065,170.347106,2023-06-17 02:14:42,24.01,75.23,-4319.05,
22.60,34.00,10,1.0,-45.874065,170.347106,2023-06-17 02:14:42,23.97,75.14,-4319.35,
22.60,34.00,10,1.0,-45.874065,170.347106,2023-06-17 02:14:42,23.92,75.05,-4320.42,
22.60,34.00,9,1.0,-45.874198,170.346450,2023-06-17 02:14:47,23.82,74.87,-4322.18,
22.60,34.00,9,1.0,-45.874229,170.346328,2023-06-17 02:14:48,23.78,74.81,-4323.42,
22.50,35.00,9,1.0,-45.874229,170.346328,2023-06-17 02:14:48,23.62,74.52,-4326.79,
22.50,35.00,9,1.0,-45.874229,170.346328,2023-06-17 02:14:48,23.58,74.45,-4327.43,
22.50,35.00,9,1.0,-45.874362,170.345901,2023-06-17 02:14:56,23.50,74.29,-4327.84,
22.50,35.00,9,1.0,-45.874362,170.345901,2023-06-17 02:14:56,23.46,74.22,-4327.39,
22.40,35.00,9,1.0,-45.874351,170.345916,2023-06-17 02:15:06,23.22,73.80,-4328.12,
22.20,36.00,9,1.0,-45.874351,170.345916,2023-06-17 02:15:06,23.21,73.77,-4327.95,
22.20,36.00,9,1.0,-45.874351,170.345916,2023-06-17 02:15:06,23.22,73.80,-4327.81,
